type,year,title,author,partof,resources,File,tags,abstract,alias
,2010,An Approach to Open Data from a Legal Perspective,Stefanie Grunow,,"https://swib.org/swib10/vortraege/swib10_grunow.pptx,http://dx.doi.org/10.4016/27092.01",SWIB/SWIB2010/An Approach to Open Data from a Legal Perspective.md,"#open/data,#open-data,#law,#legal","The area of open data was only marginally noticed by the legislature in the last few changes to copyright law, data protection law and related areas of law. A clear strategy for dealing with the topic of open data, also from a legal point of view, does not yet exist. The lecture should first give an overview of the copyright classification of Open Data in the work types of copyright. In particular, the protection of database manufacturers is considered and a distinction is made from the classic types of copyright work. In order to find alternatives for dealing with free data in practice, the possibilities and limits of various licenses and waivers are explained. #open/data #open-data #law #legal",SWIB
,2010,Collaboration through the Semantic Web: Strategy and Activities of the German National Library,Reinhard Altenhöner,,"[object Object],http://dx.doi.org/10.4016/27094.01",SWIB/SWIB2010/Collaboration through the Semantic Web - Strategy and Activities of the German National Library.md,"#dnb,#knowledge/base,#bibliographic/data,#authority/data,#linked/data,#linked-data,#bibliographic/data,#contentus,#theseus,#web-of-data,#web/of/data,#strategies,#swib/2010","In 2010, the German National Library (DNB - OAI interface) began to publish its knowledge base consisting of bibliographic data and authority data as linked data. Above all, authority data already form an important basis for indexing work in memorial institutions such as museums, archives and libraries. The aim of the DNB is now to enable direct use of the entire national bibliographic data and the authority data by the Semantic Web community by publishing the data as a triple and thus addressing new user groups. This also opens up new ways of cooperative data use: By linking to external data sets from other domains, the bibliographic data gains context and thus relevance on the World Wide Web, while external data sets offer the potential. However, these visible steps are only one link in a chain of other activities, the breeding ground for which are technologies and tools from the Semantic Web environment. This applies in particular to the CONTENTUS use case as part of the THESEUS funding initiative, but also to a number of other projects and plans that serve the purpose of semantically enriching and linking data as well as their adequate (stable) provision and use in new search environments. A new, cooperative dimension of information aggregation, integration and provision comes into view. The long-term goal is to establish libraries and other cultural institutions as a reliable backbone of the web of data. The article presents strategic considerations, concrete plans and activities of the DNB. #dnb #knowledge/base #bibliographic/data #authority/data #linked/data #linked-data #bibliographic/data #theseus #web-of-data #web/of/data #strategies #swib/2010",SWIB
,2010,Exposing the University of Economics' academic bibliography database as linked data,Jitka Hladká,,"https://swib.org/swib10/vortraege/swib10_hladka.pptx,http://dx.doi.org/10.4016/27059.01",SWIB/SWIB2010/Exposing the University of Economics' academic bibliography database as linked data.md,"#zotero,#prague,#rdf,#Czech,#bibliometrics,#MARC,#vocabularies,#ontologies,#sfx,#bibliographic/data,#swib/2010","Academic bibliography of the University of Economics in Prague consists of bibliographic records of publications involving journal articles, conference papers, lecture notes, monographs and monograph chapters created by the academic staff of the university. We would like to discuss the experiences gained in the process of this dataset's transformation from its current data format to RDF-based data. During the course of conversion we will specify the entity types in our data and choose a way to model them. For data description we are going to use the most popular and widely implemented vocabularies and domain ontologies. Next, we will discuss the issues associated with interlinking the data with relevant and well-established datasets constituting a part of the web of data (eg, DBLP Computer Science Bibliography). We would like to examine further possibilities of data re-use by making the data suitable for other applications such as citation managers (eg, Zotero) to generate citations automatically. We are also interested in providing users with the information about availability of a resource as full text or as library holding, so we discuss cooperation with link resolvers (SFX, in our case) as well as other possible ways of linking. In this way, aligned with the concept of the semantic web, we maintain that the potential of the data would be maximized, as the information in bibliographic records would become easy to share, more visible due to incoming links, and more ready to be processed by web applications. We argue that academic bibliography data should be openly available, so it increases transparency of publishing activity of the university' s academic staff. Beyond being reusable, the data can be easily linked to so that they must not be duplicated at multiple locations. Likewise, these features together can provide a few benefits for bibliometric evaluation of science. The adoption of linked data publishing model for academic bibliography datasets involves moving to a more flexible data format for bibliographic data. While linked data is seen as a pragmatic implementation of the semantic web, we argue that it is not possible to implement the library data vision with the MARC, current standard for bibliographic data. Obviously, there is a need for more web-compatible and web-friendly data model. With this in mind, we suggest linked data as a part of the pragmatic implementation of the vision for bibliographic data on the Web. #zotero #prague #rdf #Czech #bibliometrics #MARC #vocabularies #ontologies #sfx",SWIB
,2010,From open data to an ecosystem of networked knowledge,Sören Auer,,"https://swib.org/swib10/vortraege/swib10_auer.pdf,http://dx.doi.org/10.4016/27091.01",SWIB/SWIB2010/From open data to an ecosystem of networked knowledge.md,"#bibliographic,#libraries,#swib/2010","The publication and linking of data on the web has found enormous popularity in recent years as part of the Linked Data Initiative. However, in order to develop the data web that is developing in this way into a networked knowledge ecosystem that can be used by everyone, there are still a few challenges to be overcome: In addition to improving the quality and coherence of the information in the data web, the creation of direct added value for end users is particularly necessary. Libraries, with their gigantic stocks of knowledge, can make an important contribution to this if, for example, the high-quality bibliographic information is linked to background knowledge from the data web. #bibliographic #libraries",SWIB
,2010,Linked Open Projects: The Linked Data Service of the UB Mannheim,"Kai Eckert,Magnus Pfeffer",,"https://swib.org/swib10/vortraege/swib10_eckert_pfeffer.pdf,http://dx.doi.org/10.4016/27051.01",SWIB/SWIB2010/Linked Open Projects - The Linked Data Service of the UB Mannheim.md,"#germany,#mannheim,#linked/data,#linked-data,#automatic/classification,#classification,#indexing,#automatic/indexing,#swib/2010","The Mannheim University Library presented its Linked Data service this year, making it the first library in Germany to make the title data in its catalog accessible as a prototype Linked Data. The service should primarily be used to make results from research projects at the UB Mannheim available for easy subsequent use. Linked Data offers the ideal infrastructure for this. As part of this presentation, the technical background of the service will be briefly presented and it will be demonstrated how the results of an automatic classification and an automatic content indexing can be published as linked data. #germany #mannheim #linked/data #linked-data #automatic/classification #classification #indexing #automatic/indexing",SWIB
,2010,Linked RDA data in practice,"Sarah Hartmann,Alexander Haffner",,"https://swib.org/swib10/vortraege/swib10_hartmann_haffner.pptx,http://dx.doi.org/10.4016/27060.01",SWIB/SWIB2010/Linked RDA data in practice.md,"#rda,#bibliographic/data,#authority/data,#swib/2010,#practice","The new “Resource Description and Access” (RDA) indexing standard allows bibliographic data and authority data to be represented in a Semantic Web-compliant manner. The presentation aims to show the effects RDA has on cataloging in libraries and access to the resources in the Semantic Web. Based on initial experiences from practical implementation, it is explained how bibliographic data can be made more accessible and, above all, reused through RDA and linked data technologies. #rda #bibliographic/data",SWIB
,2010,Linked data at the National Széchényi Library - road to the publication,Ádám Horváth,,"https://swib.org/swib10/vortraege/swib10_horvath.ppt,http://dx.doi.org/10.4016/27095.01",SWIB/SWIB2010/Linked data at the National Széchényi Library - road to the publication.md,"#linked-data,#linked/data,#infrastructure,#hungary,#Széchényi,#swib/2010","The presentation will focus on how we published our linked data and the tasks to be carried out to be able to publish the data. The presentation will begin with a short introduction of the library, the staff and the software and hardware infrastructure from the point of view of our topic. In the second part of the presentation I will explain what we have published and how it was published. The third part will be about the processes of the actual publication, and the tools used for the publication. Finally I would like to speak about some future plans. #linked-data #linked/data #infrastructure #hungary #Széchényi #swib/2010",SWIB
,2010,Potential of semantic technologies for the library of the future,Klaus Tochtermann,,"https://swib.org/swib10/vortraege/swib10_tochtermann.ppt,http://dx.doi.org/10.4016/27097.01",SWIB/SWIB2010/Potential of semantic technologies for the library of the future.md,"#databases,#semantic/technologies,#information/quality,#swib/2010,#lecture,#library/services,#information/quality,#service/quality,#information/pull","Based on the current situation, in which libraries examine semantic technologies primarily in connection with their databases, the lecture shows the form in which semantic technologies - based on this - can shape the library of the future. This concerns on the one hand the support of the research and publication process of researchers and on the other hand the provision of innovative library services. In this context, semantics-based workplaces and the Internet of Services as a partial aspect of the Future Internet are discussed. The lecture will make the following core statements, among others:",SWIB
,2010,Semantic Web - a topic for library networks,Silke Schomburg,,"https://swib.org/swib10/vortraege/swib10_schomburg.PPS,http://dx.doi.org/10.4016/27098.01",SWIB/SWIB2010/Semantic Web - a topic for library networks.md,"#semantic,#semantic/web,#libraries,#swib/2010,#hype,#why,#opportunities,#challenges,#lecture","Is the Semantic Web just developing into another hype or does it have an important strategic meaning for libraries and their associations? How can the Semantic Web change the library landscape and the supply of information? Why should library institutions deal with the idea of the Semantic Web and use the technologies? What opportunities does this technology bring to libraries? What risks and challenges do you have to face? The lecture provides answers to these questions and presents possible scenarios for concrete applications and perspective goals, especially from the point of view of a library network. #semantic #semantic/web #libraries #swib/2010",SWIB
,2010,Semantic Web activity in hbz,NN,,,SWIB/SWIB2010/Semantic Web activity in hbz.md,"#hbz,#skos,#frbr,#mab2,#open/data,#hbz,#swib/2010","The hbz has been dealing with the technology of the Semantic Web since mid-2009. This presentation is intended to give a brief overview of the activities. The following is touched upon: identifiers for libraries and other library institutions, the publication of classifications as SKOS data and, last but not least, the conversion of bibliographic data into linked data and the questions that arose as a result: Which vocabularies should be used? What role does FRBR play? What challenges did the MAB2 source format pose? In addition, the network libraries and the hbz had to deal with the legal question of open data. #hbz #skos #frbr #mab2 #open/data #hbz",SWIB
