type,year,title,author,partof,resources,File,tags,abstract,alias
,2021,An Introduction to SKOS and SkoHub Vocabs,"Adrian Pohl,Steffen Rörtgen",,,SWIB/SWIB2021/An Introduction to SKOS and SkoHub Vocabs.md,"#swib/2021,#SKOS,#RDF,#controlled-vocabularies,#SkoHub","With Simple Knowledge Organization Systems (SKOS), the World Wide Web Consortium (W3C) more than 15 years ago published a clear and simple RDF-based data model for publishing controlled vocabularies on the web following Linked Data principles. Although a large part of controlled vocabularies – from simple value lists, to thesaurus and classifications – is created and maintained in libraries, SKOS has not been widely adopted yet in the library world. This workshop gives an introduction to SKOS with hands-on exercises. Participants will create and publish their own SKOS vocabulary using GitHub/GitLab and SkoHub Vocabs, a static site generator for SKOS concept schemes.",SWIB
,2021,Annif corpus hackathon,Osma Suominen,,,SWIB/SWIB2021/Annif corpus hackathon.md,"#swib/2021,#Annif,#booth","Description: This booth is for those who’ve already completed the Annif tutorial (or are otherwise familiar with the Annif automatic indexing tool) and now want to get started using their own data sets with Annif. Bring your own data set (e.g. bibliographic records in any format, and/or abstracts or full text documents, indexed/classified with some controlled vocabulary) and we will help you convert those into the required corpus formats for Annif. Some programming skills are going to be necessary for the conversion; e.g. Jupyter Notebooks work great for this but we can help with any programming environment that you are familiar with.",SWIB
,2021,Automatic subject indexing with Annif at the German National Library,"Sandro Uhlmann,Claudia Grote",,,SWIB/SWIB2021/Automatic subject indexing with Annif at the German National Library.md,"#swib/2021,#Annif,#DNB,#GND,#Docker,#bibliographic/database","The German National Library (Deutsche Nationalbibliothek, DNB) is currently setting up a new, modular system for fully automatic subject cataloguing, which allows for service-based flexible workflows. For the automatic-subject-indexing task, Annif, an open-source software for automatic indexing developed at the National Library of Finland, has been evaluated successfully for the DNB data. In the first part of the talk, results of the automatic subject indexing of German-language publications with descriptors of the Gemeinsame Normdatei (Integrated Authority File, GND) are presented. In this use case, 1.3 million GND descriptors are available for subject cataloguing and are applied to digital publications or tables of contents. Aspects of quality as well as the labeling of the metadata provenance of automatically assigned descriptors will be addressed. The second part illustrates the technical integration of Annif based on Docker in the new, modular environment in order to become part of the automatic cataloguing workflows from data collection, identification of the language of the text, selection of the appropriate Annif model, communication with Annif, to updating the bibliographic record with the retrieved Annif results in the bibliographic database.",SWIB
,2021,BIBFRAME as a data model for aggregating heterogeneous data in a search portal,Thorsten Fritze,,,SWIB/SWIB2021/BIBFRAME as a data model for aggregating heterogeneous data in a search portal.md,"#swib/2021,#BIBFRAME,#Lin|gu|is|tik,#thesaurus,#ontology","The Lin|gu|is|tik portal is a research tool for the field of linguistics that has been developed at the University Library Frankfurt am Main since 2012. It provides an integrated search for discipline-specific scientific resources: printed as well as electronic publications, websites, and research data. In order to facilitate the inclusion of language resources that are part of the Linguistic Linked Open Data cloud, linked data technologies have increasingly been incorporated into the portal since 2015. As a major part of this effort the established thesaurus of the Bibliography of Linguistic Literature (BLL) comprising more than 9,000 subject terms has been re-modeled as an ontology (BLL Ontology) and made freely available online. Since our goal is to make full use of the opportunities linked data technologies offer, we decided to replace the underlying proprietary data scheme of the portal by a standardized data model that has been expressly designed for linked data applications. BIBFRAME has been selected to fulfill this role. In this presentation we will give an overview of the ongoing work in the current project phase (2020-2022) and discuss why we chose BIBFRAME for this use case, how we adapted it in terms of an application profile, how it fits into the overall LOD-centric architecture of the portal, and in what way it interacts with the BLL Ontology that is used throughout the portal as authority data. We will also show specific features that the chosen data model makes possible as well as give a brief technological overview.",SWIB
,2021,BIOfid: Accessing legacy literature the semantic (search) way,Adrian Pachzelt,,,SWIB/SWIB2021/BIOfid Accessing legacy literature the semantic (search) way.md,"#swib/2021,#BIOfid,#semantic-search,#nlp","In BIOfid, we make full texts of legacy biodiversity literature available through a semantic search. The semantic search is capable of processing simple single queries for a species (e.g. "beeches"), but also handles restriction for traits like "Plants with red flowers" by applying Natural Language Processing combined with a rule-based generation of database queries. For this purpose, the semantic search is aware of biological systematics (e.g. beeches are plants). Subsequently, the semantic search returns all documents that contain these species. Future expansions will include the geolocated search for a species in a specific area (e.g. "Beeches in the alps"). To enable these search capabilities, the semantic search draws from a pool of both ontologies and semantically annotated full texts. Within BIOfid, these two kinds of data are intertwined to support the machine understanding of the full texts. In this talk, I will give an introduction into how literature and data are automatically harvested, processed, and prepared for being queried and presented in the BIOfid portal. Furthermore, I will give insights on how user query analysis is done in the portal, discuss its pros, cons, and alternative approaches (e.g. machine learning). Finally, I will give a insight on the current work in BIOfid that involves the extraction of facts from the full texts (Information Retrieval and Extraction).",SWIB
,2021,CubicWeb and SparqlExplorer,,,,SWIB/SWIB2021/CubicWeb and SparqlExplorer.md,"#swib/2021,#CubicWeb,#booth,#RDF,#SPARQL,#LogiLab","CubicWeb is a semantic web application framework, licensed under the LGPL, that empowers developers to efficiently build web applications and manage data. It can create an application based on an OWL ontology and import RDF described with this ontology (see also the CubicWeb workshop on Tuesday, 14:00 UTC). With SparqlExplorer, we can visually explore the content of a SPARQL endpoint without writing queries (see also the SparqlExplorer talk on Wednesday, 15:30 UTC). CubicWeb & SparqlExplorer are both maintained by LogiLab.",SWIB
,2021,"CubicWeb, the Semantic Content Management System","Fabien Amarger,Elodie Thieblin,Nicolas Chauvat",,,"SWIB/SWIB2021/CubicWeb, the Semantic Content Management System.md","#swib/2021,#CubicWeb,#Linked-Open-Data,#OWL","Linked Open Data is often published via SPARQL endpoint or data "dumps" which do not provide content negociation on the URIs of the data they contain. Moreover, there is no easy to use user interface to manage linked data (including CRUD operations, but also user permissions, rendering, etc.). CubicWeb is a SCMS (Semantic Content Management System) for Linked Open Data.This python-based framework can be used to import OWL schema and RDF data automatically to generate a new CubicWeb instance. This instance can be used out-of-the-box as a single application to serve RDF data through a conventional web interface for browsing and through content negociation for downloading. No need to configure anything, just import and launch the app. The CubicWeb framework implements an administration interface to manage data easily even for non technical people. All the common features of a web application framework are available. We propose to discover together CubicWeb to deploy and serve Linked Open Data: - How to make a CubicWeb instance from an OWL ontology; - How to import RDF data that conforms to the above ontology; - How to browse and query the imported data; - How to add/edit/delete data from the interface; - How to have other applications get RDF data through content negociation. Last but not least, CubicWeb is free/libre and open-source software. Do not hesitate to reuse and contribute!",SWIB
,2021,From string to thing: Wikidata based query expansion,Bernd Uttenweiler,,,SWIB/SWIB2021/From string to thing Wikidata based query expansion.md,"#swib/2021,#Wikidata,#Primo/VE,#SPARQL/queries","'Our discovery system Primo VE (Ex Libris) returns a result list after entering a search string. Retrieval of resources by instances of the categories "Person" and "Place" is not possible. But these would have 2 advantages: We can better link (in both directions) to other sites that are built on persons or places. And: We can offer additional research support to our users, especially from the Digital Humanities field. We need to find a way from the entered search term (string) to the object (thing) "person" or "place". For this purpose, the user's "normal" search query is dynamically preprocessed by SPARQL queries against Wikidata in such a way that the user is provided with offers for matching places and people. When the user makes a selection from the list of persons or places, we have completed the step from string to thing. Besides, this allows names to be disambiguated and name variants that do not exist in the catalog to be taken into account. If the user makes a selection, then a person page or place page is rendered. On the person page are biographical information, links to other sites, researcher profiles, and archive holdings (from Wikidata, Entityfacts, beacon.findbuch, Metagrid). Among other things, teacher student relationships are also presented and the user can go to the teacher's or student's person page. Based on Wikidata graphs, the resources of the catalog are linked together in new ways. The presentation will provide insights into the objectives, decisions and implementation under Primo. The person and place pages are are implemented in our productive system. Selection options for the user within the search process are implemented in a test system and planned to go live soon. Link to Test system: Suggestions for persons'",SWIB
,2021,Handling IIIF and Linked Data in the Handschriftenportal,"Leander Seige,Annika Schröer",,,SWIB/SWIB2021/Handling IIIF and Linked Data in the Handschriftenportal.md,"#swib/2021,#IIIF,#Handschriftenportal","The new manuscript portal for Germany - Handschriftenportal - will become the central information platform for medieval and early modern manuscripts in German collections, providing descriptive information on manuscripts as well as digital facsimiles. In a decentralized approach, digital images from various institutions will be integrated leveraging the International Image Interoperability Framework (IIIF). Both images and texts will later be the target of user generated annotations. This does and will provide various challenges for the Handschriftenportal, such as: publishing reliable URIs for digitized manuscripts with truly persistent content in the institutions’ backends; linking portal data with external authority data; linking annotations with author information; handling born-digital texts in the context of the IIIF image viewer Mirador; enhancing annotations to citable and persistent micro-publications. Also, there should be ways to feed information on user-generated content back to the institutions holding the original manuscripts. The talk will report on the project's current implementations and future plans, while - at the time SWIB 2021 will take place - the Handschriftenportal will just recently have gone live. The Handschriftenportal is a DFG-funded joint project of the State Libraries in Berlin and Munich, the Herzog August Library Wolfenbüttel and Leipzig University Library.",SWIB
,2021,IIIF in the wild,"Leander Seige,Karsten Heck",,,SWIB/SWIB2021/IIIF in the wild.md,"#swib/2021,#IIIF,#booth,#workshop","The International Image Interoperability Framework (IIIF) allows cross-institutional use of digital images and other media. Not only does this technology allow scholarly work with unique artifacts of human history to be taken to new levels and provide researchers with unprecedented tools. The flexibility of the standard also allows artifacts often made available under free licenses to be used to create new works of art, culture and education. The workshop will start with an introduction on how to find and use IIIF resources. From there, we will show which implementation details of IIIF services enable or prevent the reusability of the digital resources. For this we will use freely available IIIF applications and real IIIF repositories of well-known institutions around the globe. This may include digital workspaces, storytelling tools and fun apps. Participants should bring their own laptops. Having an own pre-created account on Github might be helpful. The workshop is intended for both: those who provide IIIF services and those who, as scholars or otherwise creative workers, would like to use IIIF in their daily work.",SWIB
